Case_ID,Class,URL
90235,"['great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']",http://www.mufoncms.com/files_jeud8334j/90235_submitter_file1__680AF9DD4AF147A2867AC614B906E1B5.png
90235,['airliner'],http://www.mufoncms.com/files_jeud8334j/90235_submitter_file2__2D0A314E06874E218D923218AC48125D.png
90158,['car mirror'],http://www.mufoncms.com/files_jeud8334j/90158_submitter_file1__20160709202741.jpg
90655,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90655_submitter_file1__ashtar06.jpg
90655,"['electric ray, crampfish, numbfish, torpedo']",http://www.mufoncms.com/files_jeud8334j/90655_submitter_file2__421ENHANCEDAREALDJIN.jpg
90654,['sea snake'],http://www.mufoncms.com/files_jeud8334j/90654_submitter_file1__IMG0987.jpg
90305,"['book jacket, dust cover, dust jacket, dust wrapper']",http://www.mufoncms.com/files_jeud8334j/90305_submitter_file1__20180219111402.jpg
90652,['alp'],http://www.mufoncms.com/files_jeud8334j/90652_submitter_file1__vzdlenfotka.png
90652,"['solar dish, solar collector, solar furnace']",http://www.mufoncms.com/files_jeud8334j/90652_submitter_file2__velkpiblen.png
90652,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90652_submitter_file3__sloenobrzeksufo.png
90652,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/90652_submitter_file4__prvnpiblen.png
90652,['abacus'],http://www.mufoncms.com/files_jeud8334j/90652_submitter_file5__detailjednalod.png
90659,['geyser'],http://www.mufoncms.com/files_jeud8334j/90659_submitter_file5__28512014543627132673704415353958n.jpg
90308,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/90308_submitter_file1__659BE8A103F44517A4C609836FF23F20.jpeg
91123,"['hammerhead, hammerhead shark']",http://www.mufoncms.com/files_jeud8334j/91123_submitter_file1__IMG20161018232806.jpg
91123,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/91123_submitter_file2__IMG20161018232834.jpg
4065,"['harvester, reaper']",http://www.mufoncms.com/u2/files_jeud8334j/4065_submitter_file1__ufo2.jpg
4065,"['harvester, reaper']",http://www.mufoncms.com/u2/files_jeud8334j/4065_submitter_file2__interesting1.jpg
4744,"['spotlight, spot']",http://www.mufoncms.com/u2/files_jeud8334j/4744_submitter_file1__DSC00035_2.jpg
4744,['monitor'],http://www.mufoncms.com/u2/files_jeud8334j/4744_submitter_file2__DSC00039illus2Flat.jpg
90979,['fountain'],http://www.mufoncms.com/files_jeud8334j/90979_submitter_file1__20180323150857.jpg
90979,['fountain'],http://www.mufoncms.com/files_jeud8334j/90979_submitter_file2__20180323150856.jpg
90979,['fountain'],http://www.mufoncms.com/files_jeud8334j/90979_submitter_file3__201803231508560.jpg
91178,['ping-pong ball'],http://www.mufoncms.com/files_jeud8334j/91178_submitter_file1__20171006184101.jpg
91012,"['valley, vale']",http://www.mufoncms.com/files_jeud8334j/91012_submitter_file1__224754C05F924331A27001929630E197.jpeg
4603,"['dam, dike, dyke']",http://www.mufoncms.com/u2/files_jeud8334j/4603_submitter_file1__saturday5mihikewarriospathparkApril1050.jpg
4603,['airliner'],http://www.mufoncms.com/u2/files_jeud8334j/4603_submitter_file2__ufopic2.jpg
4603,['kite'],http://www.mufoncms.com/u2/files_jeud8334j/4603_submitter_file3__ufopic3.jpg
90977,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90977_submitter_file2__B9B915772E7E4C46B6AC13E7E734D3B2.jpeg
90977,"['megalith, megalithic structure']",http://www.mufoncms.com/files_jeud8334j/90977_submitter_file3__27277CED698C4C1BA7C97095BE4705DB.jpeg
90408,['whistle'],http://www.mufoncms.com/files_jeud8334j/90408_submitter_file1__ufo.png
90409,['rapeseed'],http://www.mufoncms.com/files_jeud8334j/90409_submitter_file1__auburnufofeb2418.jpg
90409,['rapeseed'],http://www.mufoncms.com/files_jeud8334j/90409_submitter_file2__auburn2.jpg
90409,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90409_submitter_file3__auburn3.jpg
90409,['window screen'],http://www.mufoncms.com/files_jeud8334j/90409_submitter_file4__auburn4.jpg
90409,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90409_submitter_file5__auburn4.5.jpg
91159,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/91159_submitter_file1__01c406177bab83de4911e2bd57ec61c5180f3ff4a8.jpg
91159,"['solar dish, solar collector, solar furnace']",http://www.mufoncms.com/files_jeud8334j/91159_submitter_file2__017233ef8d465922e9b6cc75d67867faa4e28c1526.jpg
91156,['fountain'],http://www.mufoncms.com/files_jeud8334j/91156_submitter_file1__8599265AB24C43ABA17EA02A270701C8.jpeg
90588,"['snowplow, snowplough']",http://www.mufoncms.com/files_jeud8334j/90588_submitter_file1__20180305174334.jpg
90588,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90588_submitter_file2__20180305174400.jpg
90588,"['snowplow, snowplough']",http://www.mufoncms.com/files_jeud8334j/90588_submitter_file3__20180305174409.jpg
90588,"['snowplow, snowplough']",http://www.mufoncms.com/files_jeud8334j/90588_submitter_file4__20180305174419.jpg
90582,['tick'],http://www.mufoncms.com/files_jeud8334j/90582_submitter_file1__20180305131729.jpg
90587,['alp'],http://www.mufoncms.com/files_jeud8334j/90587_submitter_file1__20170327082608.jpg
90587,['alp'],http://www.mufoncms.com/files_jeud8334j/90587_submitter_file2__20170327082610.jpg
90587,['volcano'],http://www.mufoncms.com/files_jeud8334j/90587_submitter_file3__20170327082612.jpg
90587,['alp'],http://www.mufoncms.com/files_jeud8334j/90587_submitter_file4__20170327082600.jpg
90587,['alp'],http://www.mufoncms.com/files_jeud8334j/90587_submitter_file5__20170327082624.jpg
90570,['monitor'],http://www.mufoncms.com/files_jeud8334j/90570_submitter_file2__Screenshot20180304222356.png
90570,['monitor'],http://www.mufoncms.com/files_jeud8334j/90570_submitter_file3__Screenshot20180304223137.png
90570,['modem'],http://www.mufoncms.com/files_jeud8334j/90570_submitter_file4__Screenshot20180304223240.png
90905,['fireboat'],http://www.mufoncms.com/files_jeud8334j/90905_submitter_file1__E822AF7AECB642DCA7A91493D1320033.jpeg
90905,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/90905_submitter_file2__66FADF95D17C4A81A21E7BF719504339.jpeg
90905,['wing'],http://www.mufoncms.com/files_jeud8334j/90905_submitter_file3__E4FABFFCDC6F43C4B042DFE17FE3052D.jpeg
90907,"['tricycle, trike, velocipede']",http://www.mufoncms.com/files_jeud8334j/90907_submitter_file1__Frame128.jpg
90907,"['tricycle, trike, velocipede']",http://www.mufoncms.com/files_jeud8334j/90907_submitter_file2__Frame129.jpg
90907,['sea snake'],http://www.mufoncms.com/files_jeud8334j/90907_submitter_file3__Frame130.jpg
90907,['syringe'],http://www.mufoncms.com/files_jeud8334j/90907_submitter_file4__Frame131.jpg
90907,['park bench'],http://www.mufoncms.com/files_jeud8334j/90907_submitter_file5__Frame133.jpg
90907,['park bench'],http://www.mufoncms.com/files_jeud8334j/90907_submitter_file6__Frame134.jpg
90907,"['starfish, sea star']",http://www.mufoncms.com/files_jeud8334j/90907_submitter_file7__Frame135.jpg
90907,"['tiger shark, Galeocerdo cuvieri']",http://www.mufoncms.com/files_jeud8334j/90907_submitter_file8__Frame136.jpg
4511,['velvet'],http://www.mufoncms.com/u2/files_jeud8334j/4511_submitter_file1__Picture037.jpg
4511,"['oscilloscope, scope, cathode-ray oscilloscope, CRO']",http://www.mufoncms.com/u2/files_jeud8334j/4511_submitter_file2__Picture065.jpg
4511,['jellyfish'],http://www.mufoncms.com/u2/files_jeud8334j/4511_submitter_file3__Picture034.jpg
90479,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90479_submitter_file1__objectinsky1Feb152018.png
90479,"['television, television system']",http://www.mufoncms.com/files_jeud8334j/90479_submitter_file2__objectinsky2Feb1520182.jpg
90479,['window screen'],http://www.mufoncms.com/files_jeud8334j/90479_submitter_file3__objectinsky3Feb1520182.jpg
90478,['abaya'],http://www.mufoncms.com/files_jeud8334j/90478_submitter_file1__coloredlightsinskyFeb62018.png
90293,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file1__1copywitharrow.jpg
90293,"['promontory, headland, head, foreland']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file3__2copywitharrow.jpg
90293,"['sandbar, sand bar']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file5__3copywitharrow.jpg
90293,"['promontory, headland, head, foreland']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file7__4copywitharrow.jpg
90621,['geyser'],http://www.mufoncms.com/files_jeud8334j/90621_submitter_file2__201709182.png
90621,['volcano'],http://www.mufoncms.com/files_jeud8334j/90621_submitter_file3__2017091725.png
90621,"['projectile, missile']",http://www.mufoncms.com/files_jeud8334j/90621_submitter_file4__2174312315498878284023105830226229211903223n.jpg
90353,"['maze, labyrinth']",http://www.mufoncms.com/files_jeud8334j/90353_submitter_file1__739D5C6F67424AEBBD82D2610CA08B0A.jpeg
90623,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90623_submitter_file1__BRIGHTLIGHT.jpg
90623,['alp'],http://www.mufoncms.com/files_jeud8334j/90623_submitter_file2__UFO.jpg
90623,['balloon'],http://www.mufoncms.com/files_jeud8334j/90623_submitter_file3__UFO2.jpg
90626,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90626_submitter_file1__ufo.jpg
91220,['measuring cup'],http://www.mufoncms.com/files_jeud8334j/91220_submitter_file3__jetsizes.png
90855,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90855_submitter_file1__20180318130922.jpg
90855,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90855_submitter_file2__20180318131107.jpg
90855,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90855_submitter_file3__20180318131120.jpg
90855,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90855_submitter_file4__20180318131239.jpg
90617,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90617_submitter_file1__20160907192832.jpg
90617,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90617_submitter_file2__20160907192830.jpg
90782,['bustard'],http://www.mufoncms.com/files_jeud8334j/90782_submitter_file1__IMG20180315123224.jpg
90782,"['hyena, hyaena']",http://www.mufoncms.com/files_jeud8334j/90782_submitter_file2__IMG20180315123532.jpg
90782,['bustard'],http://www.mufoncms.com/files_jeud8334j/90782_submitter_file3__IMG20180315123719.jpg
90782,['car mirror'],http://www.mufoncms.com/files_jeud8334j/90782_submitter_file4__IMG20180315124136.jpg
90611,['bubble'],http://www.mufoncms.com/files_jeud8334j/90611_submitter_file1__Mar62018730PMSpringHill.png
4581,"['ant, emmet, pismire']",http://www.mufoncms.com/u2/files_jeud8334j/4581_submitter_file1__carambola.jpg
90572,['window shade'],http://www.mufoncms.com/files_jeud8334j/90572_submitter_file5__20180305021640.jpg
4026,['digital clock'],http://www.mufoncms.com/u2/files_jeud8334j/4026_submitter_file1__ufo1.JPG
4026,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4026_submitter_file2__ufo2.JPG
4026,['envelope'],http://www.mufoncms.com/u2/files_jeud8334j/4026_submitter_file3__ufodrawing.JPG
90729,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/files_jeud8334j/90729_submitter_file1__IMG1256.JPG
90191,['pier'],http://www.mufoncms.com/files_jeud8334j/90191_submitter_file1__IMG8150.JPG
90191,['pier'],http://www.mufoncms.com/files_jeud8334j/90191_submitter_file2__IMG8150.JPG
4558,['mask'],http://www.mufoncms.com/u2/files_jeud8334j/4558_submitter_file1__TheHeadHoncho.JPG
4554,"['airship, dirigible']",http://www.mufoncms.com/u2/files_jeud8334j/4554_submitter_file1__SUNP0017.JPG
90539,['pole'],http://www.mufoncms.com/files_jeud8334j/90539_submitter_file1__KMC0366.JPG
90539,"['worm fence, snake fence, snake-rail fence, Virginia fence']",http://www.mufoncms.com/files_jeud8334j/90539_submitter_file2__KMC0367.JPG
90539,['pole'],http://www.mufoncms.com/files_jeud8334j/90539_submitter_file3__KMC0368.JPG
90539,['pole'],http://www.mufoncms.com/files_jeud8334j/90539_submitter_file4__KMC0369.JPG
90828,"['shield, buckler']",http://www.mufoncms.com/files_jeud8334j/90828_submitter_file1__IMG0485.JPG
90828,"['dial telephone, dial phone']",http://www.mufoncms.com/files_jeud8334j/90828_submitter_file2__IMG0488.JPG
90828,"['sports car, sport car']",http://www.mufoncms.com/files_jeud8334j/90828_submitter_file3__IMG0492.JPG
90828,['abacus'],http://www.mufoncms.com/files_jeud8334j/90828_submitter_file4__IMG0504.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file1__IMG6762.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file2__IMG6766.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file4__IMG6767.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file5__IMG6773.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file6__IMG6769.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file7__IMG6764.JPG
90928,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90928_submitter_file8__IMG6765.JPG
4813,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4813_submitter_file1__DSC05536.JPG
4813,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4813_submitter_file2__DSC05538.JPG
4817,['sunglass'],http://www.mufoncms.com/u2/files_jeud8334j/4817_submitter_file1__untitled.JPG
90541,['castle'],http://www.mufoncms.com/files_jeud8334j/90541_submitter_file1__IMG3658.JPG
90541,['castle'],http://www.mufoncms.com/files_jeud8334j/90541_submitter_file2__IMG3659.JPG
90541,['castle'],http://www.mufoncms.com/files_jeud8334j/90541_submitter_file3__IMG3660.JPG
90541,['castle'],http://www.mufoncms.com/files_jeud8334j/90541_submitter_file4__IMG3661.JPG
90541,['castle'],http://www.mufoncms.com/files_jeud8334j/90541_submitter_file5__IMG3662.JPG
4102,"[""jack-o'-lantern""]",http://www.mufoncms.com/u2/files_jeud8334j/4102_submitter_file1__DSC00648.JPG
90925,['iPod'],http://www.mufoncms.com/files_jeud8334j/90925_submitter_file1__SAM2902.JPG
90925,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90925_submitter_file2__SAM2905.JPG
90925,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90925_submitter_file3__SAM2906.JPG
90925,"['binder, ring-binder']",http://www.mufoncms.com/files_jeud8334j/90925_submitter_file4__SAM2907.JPG
90312,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90312_submitter_file1__ufo.JPG
90760,"['worm fence, snake fence, snake-rail fence, Virginia fence']",http://www.mufoncms.com/files_jeud8334j/90760_submitter_file1__locate.JPG
91065,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91065_submitter_file2__P1010603.JPG
91065,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91065_submitter_file3__IMG1690.PNG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file2__P1010603.JPG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file3__IMG1690.PNG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file4__P1010613.JPG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file5__IMG1689.PNG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file6__IMG1846.PNG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file7__IMG1883.PNG
91067,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91067_submitter_file8__IMG1917.PNG
91069,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91069_submitter_file2__P1010603.JPG
91069,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91069_submitter_file3__IMG1690.PNG
91069,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91069_submitter_file4__P1010613.JPG
91069,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91069_submitter_file5__IMG1689.PNG
91069,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91069_submitter_file6__IMG1846.PNG
91069,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/91069_submitter_file7__IMG1883.PNG
91143,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/91143_submitter_file2__UFO1.JPG
91143,"['flatworm, platyhelminth']",http://www.mufoncms.com/files_jeud8334j/91143_submitter_file3__UFO2.JPG
91143,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/91143_submitter_file4__UFO3.JPG
90599,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/90599_submitter_file1__IMG6789.JPG
90697,['fountain'],http://www.mufoncms.com/files_jeud8334j/90697_submitter_file1__IMG2967.JPG
90503,['alp'],http://www.mufoncms.com/files_jeud8334j/90503_submitter_file2__IMG84841.JPG
90503,['kite'],http://www.mufoncms.com/files_jeud8334j/90503_submitter_file3__IMG8484.JPG
90504,['pole'],http://www.mufoncms.com/files_jeud8334j/90504_submitter_file2__UFO218181.JPG
90507,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90507_submitter_file1__DSC02398.JPG
90507,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90507_submitter_file2__DSC02400.JPG
90507,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90507_submitter_file3__DSC02401.JPG
90507,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90507_submitter_file4__DSC02411.JPG
90266,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90266_submitter_file1__UFO.JPG
90323,['kite'],http://www.mufoncms.com/files_jeud8334j/90323_submitter_file2__IMG3480.JPG
90325,['kite'],http://www.mufoncms.com/files_jeud8334j/90325_submitter_file1__IMG3480.JPG
4039,"['spotlight, spot']",http://www.mufoncms.com/u2/files_jeud8334j/4039_submitter_file1__000_0191.JPG
4044,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/u2/files_jeud8334j/4044_submitter_file1__DSCF0015.JPG
4723,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4723_submitter_file1__UFO.JPG
90425,['matchstick'],http://www.mufoncms.com/files_jeud8334j/90425_submitter_file1__IMG0366.JPG
90816,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90816_submitter_file1__IMG1487.PNG
90496,"['sandbar, sand bar']",http://www.mufoncms.com/files_jeud8334j/90496_submitter_file1__IMG9226.PNG
90496,"['Arctic fox, white fox, Alopex lagopus']",http://www.mufoncms.com/files_jeud8334j/90496_submitter_file2__IMG9227.PNG
90496,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90496_submitter_file3__IMG9228.PNG
90496,['minibus'],http://www.mufoncms.com/files_jeud8334j/90496_submitter_file4__IMG92131.JPG
90496,"['garbage truck, dustcart']",http://www.mufoncms.com/files_jeud8334j/90496_submitter_file5__IMG9213.JPG
4825,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4825_submitter_file1__5.21.06Obj..JPG
4825,['kite'],http://www.mufoncms.com/u2/files_jeud8334j/4825_submitter_file2__5.21.06objectenl.JPG
4823,"['radio telescope, radio reflector']",http://www.mufoncms.com/u2/files_jeud8334j/4823_submitter_file1__100_0962.JPG
4823,"['radio telescope, radio reflector']",http://www.mufoncms.com/u2/files_jeud8334j/4823_submitter_file2__100_0959.JPG
90771,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/90771_submitter_file1__RedOrb.JPG
90104,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/90104_submitter_file1__DSC00023.JPG
90104,['envelope'],http://www.mufoncms.com/files_jeud8334j/90104_submitter_file2__omg.JPG
4764,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4764_submitter_file1__strange_lights.JPG
4008,['balloon'],http://www.mufoncms.com/u2/files_jeud8334j/4008_submitter_file1__DSC02494.JPG
4008,['volcano'],http://www.mufoncms.com/u2/files_jeud8334j/4008_submitter_file2__DSC02569.JPG
4008,['alp'],http://www.mufoncms.com/u2/files_jeud8334j/4008_submitter_file3__DSC02575.JPG
91071,['wreck'],http://www.mufoncms.com/files_jeud8334j/91071_submitter_file1__IMG3056.JPG
91071,['tile roof'],http://www.mufoncms.com/files_jeud8334j/91071_submitter_file2__IMG3057.JPG
91071,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/91071_submitter_file3__maisonmdormoy.PNG
91071,"['common newt, Triturus vulgaris']",http://www.mufoncms.com/files_jeud8334j/91071_submitter_file4__maisonmdormoy2.PNG
4715,"['lakeside, lakeshore']",http://www.mufoncms.com/u2/files_jeud8334j/4715_submitter_file1__DSCN1061.JPG
4717,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4717_submitter_file1__4.8.06Blackelongated.JPG
4717,"['grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus']",http://www.mufoncms.com/u2/files_jeud8334j/4717_submitter_file2__4.8.06elongatedenl..JPG
90827,"['church, church building']",http://www.mufoncms.com/files_jeud8334j/90827_submitter_file1__IMG5977.JPG
4677,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4677_submitter_file1__4.12.06dark.JPG
4677,['tick'],http://www.mufoncms.com/u2/files_jeud8334j/4677_submitter_file2__4.12.06darkenlarg.JPG
4676,"['flagpole, flagstaff']",http://www.mufoncms.com/u2/files_jeud8334j/4676_submitter_file1__4.12.06white.JPG
4676,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4676_submitter_file2__4.12.06whiteenlarg.JPG
4670,['envelope'],http://www.mufoncms.com/u2/files_jeud8334j/4670_submitter_file1__UFOSketch.JPG
90456,['viaduct'],http://www.mufoncms.com/files_jeud8334j/90456_submitter_file2__G0030102.JPG
90456,['suspension bridge'],http://www.mufoncms.com/files_jeud8334j/90456_submitter_file3__G0030101.JPG
90456,['viaduct'],http://www.mufoncms.com/files_jeud8334j/90456_submitter_file4__G0030100.JPG
90456,['viaduct'],http://www.mufoncms.com/files_jeud8334j/90456_submitter_file5__G0030099.JPG
90456,['viaduct'],http://www.mufoncms.com/files_jeud8334j/90456_submitter_file6__G0030098.JPG
90456,['viaduct'],http://www.mufoncms.com/files_jeud8334j/90456_submitter_file7__G0030097.JPG
90973,"['thatch, thatched roof']",http://www.mufoncms.com/files_jeud8334j/90973_submitter_file1__IMG36492.JPG
90973,['fountain'],http://www.mufoncms.com/files_jeud8334j/90973_submitter_file2__IMG36562.JPG
90973,['fountain'],http://www.mufoncms.com/files_jeud8334j/90973_submitter_file3__IMG36662.JPG
90973,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90973_submitter_file4__IMG36681.JPG
90973,"['church, church building']",http://www.mufoncms.com/files_jeud8334j/90973_submitter_file5__IMG36692.JPG
90973,['fountain'],http://www.mufoncms.com/files_jeud8334j/90973_submitter_file6__IMG36702.JPG
91131,"['valley, vale']",http://www.mufoncms.com/files_jeud8334j/91131_submitter_file1__DSC0235.JPG
91131,['rapeseed'],http://www.mufoncms.com/files_jeud8334j/91131_submitter_file2__DSC0123.JPG
91131,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/91131_submitter_file3__DSC01232.JPG
4758,['wing'],http://www.mufoncms.com/u2/files_jeud8334j/4758_submitter_file1__hmm.JPG
4758,"['solar dish, solar collector, solar furnace']",http://www.mufoncms.com/u2/files_jeud8334j/4758_submitter_file2__hmm2.JPG
4839,['balloon'],http://www.mufoncms.com/u2/files_jeud8334j/4839_submitter_file1__whoa5.JPG
4831,['yurt'],http://www.mufoncms.com/u2/files_jeud8334j/4831_submitter_file1__pearls3-11-06.JPG
4523,['pelican'],http://www.mufoncms.com/u2/files_jeud8334j/4523_submitter_file1__3.6.06enlarge.JPG
4522,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/u2/files_jeud8334j/4522_submitter_file1__3.6.06orig.JPG
4522,['bubble'],http://www.mufoncms.com/u2/files_jeud8334j/4522_submitter_file2__3.6.06orig2.JPG
4522,"['bald eagle, American eagle, Haliaeetus leucocephalus']",http://www.mufoncms.com/u2/files_jeud8334j/4522_submitter_file3__3.6.06enlarg2.JPG
4689,['jellyfish'],http://www.mufoncms.com/u2/files_jeud8334j/4689_submitter_file1__2006_0412dodo0058.JPG
90568,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90568_submitter_file2__DSC00823.JPG
90568,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90568_submitter_file3__DSC00824.JPG
90568,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90568_submitter_file4__DSC00825.JPG
90568,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90568_submitter_file5__DSC00833.JPG
90488,['fountain'],http://www.mufoncms.com/files_jeud8334j/90488_submitter_file1__IMG2050.JPG
90488,['fountain'],http://www.mufoncms.com/files_jeud8334j/90488_submitter_file2__IMG2050.JPG
90560,['volcano'],http://www.mufoncms.com/files_jeud8334j/90560_submitter_file1__image1.JPG
90560,['volcano'],http://www.mufoncms.com/files_jeud8334j/90560_submitter_file2__IMG0136.JPG
90565,"['beacon, lighthouse, beacon light, pharos']",http://www.mufoncms.com/files_jeud8334j/90565_submitter_file1__IMG3862.JPG
90743,['stingray'],http://www.mufoncms.com/files_jeud8334j/90743_submitter_file1__IMG2605.JPG
90743,"['snowplow, snowplough']",http://www.mufoncms.com/files_jeud8334j/90743_submitter_file2__IMG2603.JPG
90743,"['unicycle, monocycle']",http://www.mufoncms.com/files_jeud8334j/90743_submitter_file3__IMG2604.JPG
90743,"['unicycle, monocycle']",http://www.mufoncms.com/files_jeud8334j/90743_submitter_file4__IMG2604.JPG
90743,['stingray'],http://www.mufoncms.com/files_jeud8334j/90743_submitter_file5__IMG2606.JPG
4592,['ladle'],http://www.mufoncms.com/u2/files_jeud8334j/4592_submitter_file1__ORB.JPG
4592,['ladle'],http://www.mufoncms.com/u2/files_jeud8334j/4592_submitter_file2__ORB-zoom.JPG
90668,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90668_submitter_file1__IMG4644.JPG
90668,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90668_submitter_file2__IMG4684.JPG
90668,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90668_submitter_file3__IMG4724.JPG
90668,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90668_submitter_file4__IMG4815.JPG
